id,brand,model,price,screen,camera,network,color,number_reviews,delivery_time,pickup_time,date,memory_GB,rating100,screen_price_ratio
9071652.0,APPLE,iPhone 14 Plus,829.0,"6.7""",12 MP,5G,Polarstern,,1.0,1.0,2024-04-11,256.0,,0.008082026537997588
979863.0,APPLE,iPhone 11,399.0,"6.1""",12 MP,,Schwarz,19.0,1.0,1.0,2024-04-11,64.0,100.0,0.015288220551378445
979862.0,APPLE,iPhone 11,399.0,"6.1""",12 MP,,Weiss,9.0,1.0,1.0,2024-04-11,64.0,90.0,0.015288220551378445
14070423.0,SAMSUNG,Galaxy S24,749.0,"6.2""",50 MP,5G,Cobalt Violet,,1.0,1.0,2024-04-11,128.0,,0.008277703604806409
14040948.0,SAMSUNG,Galaxy S23 FE,499.0,"6.4""",50 MP,5G,Cream,,1.0,1.0,2024-04-11,128.0,,0.01282565130260521
14007672.0,XIAOMI,Redmi Note 12 Pro 5G,279.95,"6.67""",50 MP,5G,Midnight black,,1.0,1.0,2024-04-11,256.0,,0.023825683157706733
12938699.0,GOOGLE,Pixel 7,419.0,"6.3""",50 MP,5G,Obsidian,,14.0,14.0,2024-04-11,128.0,100.0,0.01503579952267303
14025123.0,GOOGLE,Pixel 8 Pro,779.0,"6.7""",50 MP,5G,Blau,,1.0,1.0,2024-04-11,128.0,,0.008600770218228498
9071647.0,APPLE,iPhone 14 Plus,729.0,"6.7""",12 MP,5G,Blau,,1.0,1.0,2024-04-11,128.0,100.0,0.009190672153635117
14103185.0,SAMSUNG,Galaxy A35 5G,359.95,"6.6""",50 MP,5G,Awesome Lemon,,1.0,1.0,2024-04-11,128.0,,0.018335879983331017
12938573.0,GOOGLE,Pixel 7 Pro,599.0,"6.7""",50 MP,5G,Obsidian,,1.0,1.0,2024-04-11,128.0,100.0,0.011185308848080134
13897326.0,GOOGLE,Pixel 7a,369.0,"6.1""",64 MP,5G,Weiss,,1.0,1.0,2024-04-11,128.0,,0.016531165311653117
14070430.0,SAMSUNG,Galaxy S24+,1049.0,"6.7""",50 MP,5G,Amber Yellow,,1.0,1.0,2024-04-11,512.0,,0.006387035271687321
8994687.0,NOKIA,8210,69.9,"2.8""",0.3 MP,,Dunkelblau,,1.0,1.0,2024-04-11,0.128,90.0,0.04005722460658082
14027230.0,INOI,Note 13s,159.95,"6.95""",13 MP,,Gold,,14.0,14.0,2024-04-11,256.0,,0.043451078462019385
1018409.0,APPLE,iPhone 13,749.0,"6.1""",12 MP,5G,Rosé,,1.0,1.0,2024-04-11,512.0,,0.008144192256341788
14070433.0,SAMSUNG,Galaxy S24+,949.0,"6.7""",50 MP,5G,Cobalt Violet,,1.0,1.0,2024-04-11,256.0,,0.007060063224446786
14025122.0,GOOGLE,Pixel 8 Pro,779.0,"6.7""",50 MP,5G,Beige,,1.0,1.0,2024-04-11,128.0,100.0,0.008600770218228498
14103186.0,SAMSUNG,Galaxy A35 5G,419.95,"6.6""",50 MP,5G,Awesome Navy,,1.0,1.0,2024-04-11,256.0,,0.01571615668531968
14084363.0,MOTOROLA,Moto G54 5G,199.95,"6.5""",50 MP,5G,Blau,,14.0,14.0,2024-04-11,256.0,,0.03250812703175794
13942454.0,EMPORIA,SMART.5 mini,179.95,"4.95""",13 MP,,"Silber, Schwarz",,14.0,14.0,2024-04-11,64.0,100.0,0.027507641011392057
14070432.0,SAMSUNG,Galaxy S24+,1049.0,"6.7""",50 MP,5G,Cobalt Violet,,1.0,1.0,2024-04-11,512.0,,0.006387035271687321
13685781.0,SAMSUNG,Galaxy S23,629.0,"6.1""",50 MP,5G,Phantom Black,,1.0,1.0,2024-04-11,128.0,90.0,0.00969793322734499
13900934.0,SONY,Xperia 10 V,419.95,"6.1""",48 MP,5G,Grün,,1.0,1.0,2024-04-11,128.0,,0.014525538754613643
14082861.0,XIAOMI,Redmi Note 13,199.95,"6.67""",108 MP,,Eisblau,,14.0,14.0,2024-04-11,256.0,,0.03335833958489622
14025129.0,GOOGLE,Pixel 8,589.0,"6.2""",50 MP,5G,Hazel,,1.0,1.0,2024-04-11,128.0,,0.010526315789473684
14030581.0,XIAOMI,Redmi Note 12 Pro,249.95,"6.67""",50 MP,5G,Weiss,,1.0,1.0,2024-04-11,256.0,,0.026685337067413484
13899687.0,APPLE,iPhone 15 Plus,1149.0,"6.7""",48 MP,5G,Blau,,1.0,1.0,2024-04-11,512.0,,0.005831157528285466
13899660.0,APPLE,iPhone 15,1049.0,"6.1""",48 MP,5G,Schwarz,,1.0,1.0,2024-04-11,512.0,,0.005815061963775023
9071659.0,APPLE,iPhone 14 Plus,999.0,"6.7""",12 MP,5G,Mitternacht,,1.0,1.0,2024-04-11,512.0,100.0,0.006706706706706707
14070443.0,SAMSUNG,Galaxy S24 Ultra,1199.0,"6.8""",200 MP,5G,Titanium Yellow,,1.0,1.0,2024-04-11,256.0,,0.00567139282735613
14025124.0,GOOGLE,Pixel 8 Pro,929.0,"6.7""",50 MP,5G,Obsidian,,1.0,1.0,2024-04-11,256.0,,0.00721205597416577
14040949.0,SAMSUNG,Galaxy S23 FE,629.0,"6.4""",50 MP,5G,Cream,,1.0,1.0,2024-04-11,256.0,100.0,0.010174880763116057
13685786.0,SAMSUNG,Galaxy S23,629.0,"6.1""",50 MP,5G,Lavender,,1.0,1.0,2024-04-11,128.0,,0.00969793322734499
14103197.0,SAMSUNG,Galaxy A55 5G,429.95,"6.6""",50 MP,5G,Awesome Lemon,,1.0,1.0,2024-04-11,128.0,,0.015350622165368066
13928107.0,INOI,A83,139.95,"6.5""",48 MP,,Schwarz,,1.0,1.0,2024-04-11,128.0,60.0,0.04644515898535192
6242451.0,APPLE,iPhone 13,749.0,"6.1""",12 MP,5G,Grün,,1.0,1.0,2024-04-11,512.0,,0.008144192256341788
997925.0,APPLE,iPhone 12,459.0,"6.1""",12 MP,5G,Grün,3.0,1.0,1.0,2024-04-11,64.0,70.0,0.013289760348583876
14070436.0,SAMSUNG,Galaxy S24+,1049.0,"6.7""",50 MP,5G,Marble Gray,,1.0,1.0,2024-04-11,512.0,,0.006387035271687321
14103188.0,SAMSUNG,Galaxy A35 5G,419.95,"6.6""",50 MP,5G,Awesome Lilac,,1.0,1.0,2024-04-11,256.0,,0.01571615668531968
13928109.0,INOI,Note 13s,159.95,"6.95""",13 MP,,Space Grau,,1.0,1.0,2024-04-11,256.0,100.0,0.043451078462019385
12938814.0,GOOGLE,Pixel 7,469.0,"6.3""",50 MP,5G,"Obsidian, Schwarz",,1.0,1.0,2024-04-11,256.0,,0.013432835820895522
14118692.0,TCL,40 406s,99.95,"6.6""",13 MP,,Dark Grey,,1.0,1.0,2024-04-11,64.0,,0.06603301650825412
14070428.0,SAMSUNG,Galaxy S24,749.0,"6.2""",50 MP,5G,Marble Gray,,1.0,1.0,2024-04-11,128.0,,0.008277703604806409
14011840.0,MOTOROLA,Edge 40 Neo,339.95,"6.55""",50 MP,5G,Schwarz,,1.0,1.0,2024-04-11,256.0,100.0,0.01926753934402118
8994686.0,NOKIA,2660 Flip,69.95,"2.8""",0.3 MP,,Schwarz,,1.0,1.0,2024-04-11,0.128,80.0,0.04002859185132237
13899678.0,APPLE,iPhone 15 Plus,949.0,"6.7""",48 MP,5G,Gelb,,1.0,1.0,2024-04-11,256.0,,0.007060063224446786
13899670.0,APPLE,iPhone 15 Plus,849.0,"6.7""",48 MP,5G,Gelb,,,,2024-04-11,128.0,,0.007891637220259129
13900933.0,SONY,Xperia 10 V,419.95,"6.1""",48 MP,5G,Lavender,,1.0,1.0,2024-04-11,128.0,100.0,0.014525538754613643
14032943.0,XIAOMI,Redmi Note 12,199.95,"6.67""",50 MP,,Blau,,1.0,1.0,2024-04-11,256.0,,0.03335833958489622
13685806.0,SAMSUNG,Galaxy A34 5G,319.95,"6.6""",48 MP,5G,Awesome Lime,,1.0,1.0,2024-04-11,128.0,,0.02062822315986873
13801128.0,INOI,A63,99.95,"6.5""",13 MP,,Schwarz,,1.0,1.0,2024-04-11,32.0,,0.06503251625812906
13922050.0,OPPO,A78,179.95,"6.43""",50 MP,,Grün,,1.0,1.0,2024-04-11,128.0,,0.035732147818838565
14011841.0,MOTOROLA,Edge 40 Neo,339.95,"6.55""",50 MP,5G,Grün,,1.0,1.0,2024-04-11,256.0,100.0,0.01926753934402118
14118694.0,TCL,505,139.95,"6.75""",50 MP,,Grau,,1.0,1.0,2024-04-11,128.0,,0.048231511254019296
13916334.0,NOKIA,G42,229.95,"6.56""",50 MP,5G,Grau,,1.0,1.0,2024-04-11,128.0,,0.02852794085670798
13816499.0,APPLE,iPhone 14 Plus,729.0,"6.7""",12 MP,5G,Gelb,,1.0,1.0,2024-04-11,128.0,100.0,0.009190672153635117
14110927.0,NOTHING,Phone 2a,379.95,"6.7""",50 MP,,Weiss,,14.0,14.0,2024-04-11,256.0,,0.017633899197262798
14040958.0,SAMSUNG,Galaxy A25 5G,269.95,"6.5""",50 MP,5G,Gelb,,1.0,1.0,2024-04-11,128.0,,0.02407853306167809
14082857.0,XIAOMI,Redmi Note 13,179.95,"6.67""",108 MP,,Eisblau,,1.0,1.0,2024-04-11,128.0,,0.037065851625451514
13942453.0,EMPORIA,Smart.6,379.95,"6.58""",50 MP,5G,"Silber, Schwarz",,1.0,1.0,2024-04-11,128.0,,0.017318068166864063
14070426.0,SAMSUNG,Galaxy S24,749.0,"6.2""",50 MP,5G,Amber Yellow,,1.0,1.0,2024-04-11,128.0,,0.008277703604806409
12945387.0,GOOGLE,Pixel 7,429.0,"6.3""",50 MP,5G,Snow,3.0,1.0,1.0,2024-04-11,128.0,100.0,0.014685314685314685
13899688.0,APPLE,iPhone 15 Plus,1149.0,"6.7""",48 MP,5G,Grün,,1.0,1.0,2024-04-11,512.0,,0.005831157528285466
13816500.0,APPLE,iPhone 14 Plus,829.0,"6.7""",12 MP,5G,Gelb,,1.0,1.0,2024-04-11,256.0,,0.008082026537997588
1018411.0,APPLE,iPhone 13,749.0,"6.1""",12 MP,5G,Blau,,1.0,1.0,2024-04-11,512.0,,0.008144192256341788
1018408.0,APPLE,iPhone 13,749.0,"6.1""",12 MP,5G,Polarstern,,1.0,1.0,2024-04-11,512.0,,0.008144192256341788
9071630.0,APPLE,iPhone 14,729.0,"6.1""",12 MP,5G,(PRODUCT)RED,,1.0,1.0,2024-04-11,256.0,,0.008367626886145405
,XIAOMI,Redmi 9A,76.6,"6.53""",13 MP,,Grau,13.0,14.0,14.0,2024-04-11,32.0,90.0,0.08524804177545693
983651.0,EMPORIA,Active V50,69.95,"2.31""",2 MP,,Schwarz,3.0,1.0,1.0,2024-04-11,,90.0,0.033023588277340955
14011842.0,MOTOROLA,Edge 40 Neo,339.95,"6.55""",50 MP,5G,Blau,,1.0,1.0,2024-04-11,256.0,100.0,0.01926753934402118
14025140.0,GOOGLE,Pixel 8,669.0,"6.2""",50 MP,5G,Obsidian,,1.0,1.0,2024-04-11,256.0,100.0,0.009267563527653214
13899686.0,APPLE,iPhone 15 Plus,1149.0,"6.7""",48 MP,5G,Gelb,,1.0,1.0,2024-04-11,512.0,,0.005831157528285466
14025143.0,GOOGLE,Pixel 8,669.0,"6.2""",50 MP,5G,Rosa,,1.0,1.0,2024-04-11,256.0,,0.009267563527653214
14110926.0,NOTHING,Phone 2a,329.95,"6.7""",50 MP,,Weiss,,1.0,1.0,2024-04-11,128.0,,0.020306106985906958
14102406.0,XIAOMI,14,1079.0,"6.36""",50 MP,5G,Schwarz,,1.0,1.0,2024-04-11,512.0,,0.005894346617238184
,NOKIA,225 4G,56.85,"2.4""",0.3 MP,,Blau,,14.0,14.0,2024-04-11,0.064,90.0,0.04221635883905013
13919223.0,SAMSUNG,Galaxy Z Flip 5,799.0,"6.7""",12 MP,5G,Mint,,14.0,14.0,2024-04-11,256.0,,0.008385481852315394
,INOI,A62,85.15,"6.1""",13 MP,,Schwarz,,14.0,14.0,2024-04-11,64.0,,0.07163828537874338
13927200.0,EMPORIA,Joy Lte V228,84.95,"2.8""",2 MP,,Rot,,,,2024-04-11,0.13,,0.0329605650382578
13929428.0,NOTHING,Phone 2,596.95,"6.7""",50 MP,5G,Grau,3.0,1.0,1.0,2024-04-11,256.0,100.0,0.011223720579613032
13859259.0,NOKIA,XR21,519.95,"6.49""",64 MP,5G,Schwarz,,14.0,14.0,2024-04-11,128.0,,0.012481969420136551
14110207.0,TCL,OneTouch 4043,79.95,"3.2""",2 MP,,Grau,,1.0,1.0,2024-04-11,0.128,,0.04002501563477173
13899661.0,APPLE,iPhone 15,1049.0,"6.1""",48 MP,5G,Pink,,1.0,1.0,2024-04-11,512.0,,0.005815061963775023
9071660.0,APPLE,iPhone 14 Plus,999.0,"6.7""",12 MP,5G,Polarstern,,1.0,1.0,2024-04-11,512.0,100.0,0.006706706706706707
9071654.0,APPLE,iPhone 14 Plus,829.0,"6.7""",12 MP,5G,(PRODUCT)RED,,1.0,1.0,2024-04-11,256.0,,0.008082026537997588
9071655.0,APPLE,iPhone 14 Plus,829.0,"6.7""",12 MP,5G,Blau,,1.0,1.0,2024-04-11,256.0,,0.008082026537997588
14025125.0,GOOGLE,Pixel 8 Pro,929.0,"6.7""",50 MP,5G,Beige,,1.0,1.0,2024-04-11,256.0,,0.00721205597416577
13859257.0,NOKIA,Nokia C22,129.0,"6.52""",13 MP,,Schwarz,,1.0,1.0,2024-04-11,64.0,100.0,0.050542635658914724
14070431.0,SAMSUNG,Galaxy S24+,949.0,"6.7""",50 MP,5G,Amber Yellow,,1.0,1.0,2024-04-11,256.0,,0.007060063224446786
14025141.0,GOOGLE,Pixel 8,589.0,"6.2""",50 MP,5G,Rosa,,1.0,1.0,2024-04-11,128.0,,0.010526315789473684
14103182.0,SAMSUNG,Galaxy A35 5G,419.95,"6.6""",50 MP,5G,Awesome Iceblue,,1.0,1.0,2024-04-11,256.0,,0.01571615668531968
,XIAOMI,Redmi 10,179.0,"6.85""",50 MP,5G,"Graphite Gray, Schwarz",,14.0,14.0,2024-04-11,64.0,,0.03826815642458101
12310217.0,GIGASET,GS5 Senior,239.95,"6.3""",48 MP,,Dark Titanium Grey,,14.0,14.0,2024-04-11,64.0,,0.026255469889560325
14119719.0,EMPORIA,Emporia ME6,299.95,"6.58""",50 MP,5G,Schwarz,,30.0,30.0,2024-04-11,128.0,,0.02193698949824971
14025126.0,GOOGLE,Pixel 8 Pro,929.0,"6.7""",50 MP,5G,Blau,,1.0,1.0,2024-04-11,256.0,,0.00721205597416577
,XIAOMI,Redmi 12,163.6,"6.79""",50 MP,,"Sky Blue, Blau",,14.0,14.0,2024-04-11,256.0,100.0,0.04150366748166259
13899684.0,APPLE,iPhone 15 Plus,1149.0,"6.7""",48 MP,5G,Schwarz,,14.0,14.0,2024-04-11,512.0,,0.005831157528285466
14110479.0,ASUS,Zenfone 11 Ultra,899.95,"6.78""",50 MP,5G,Blau,,,,2024-04-11,512.0,,0.007533751875104172
13899662.0,APPLE,iPhone 15,1049.0,"6.1""",48 MP,5G,Gelb,,,,2024-04-11,512.0,,0.005815061963775023
9071662.0,APPLE,iPhone 14 Plus,999.0,"6.7""",12 MP,5G,(PRODUCT)RED,,1.0,1.0,2024-04-11,512.0,,0.006706706706706707
9071663.0,APPLE,iPhone 14 Plus,999.0,"6.7""",12 MP,5G,Blau,,1.0,1.0,2024-04-11,512.0,,0.006706706706706707
9071638.0,APPLE,iPhone 14,899.0,"6.1""",12 MP,5G,(PRODUCT)RED,,1.0,1.0,2024-04-11,512.0,,0.0067853170189099
1018410.0,APPLE,iPhone 13,749.0,"6.1""",12 MP,5G,(PRODUCT)RED,,1.0,1.0,2024-04-11,512.0,,0.008144192256341788
9376425.0,ASUS,Zenfone 9,599.95,"5.9""",50 MP,5G,Moonlight White,,1.0,1.0,2024-04-11,256.0,,0.009834152846070506
13815890.0,NOKIA,G22,149.95,"6.52""",50 MP,,Grey,,1.0,1.0,2024-04-11,64.0,100.0,0.0434811603867956
14025128.0,GOOGLE,Pixel 8,589.0,"6.2""",50 MP,5G,Obsidian,,1.0,1.0,2024-04-11,128.0,,0.010526315789473684
14040946.0,INOI,288s,79.95,"2""",0.3 MP,,Silber,,1.0,1.0,2024-04-11,0.128,,0.025015634771732333
13685780.0,SAMSUNG,Galaxy S23,699.0,"6.1""",50 MP,5G,Grün,3.0,14.0,14.0,2024-04-11,256.0,100.0,0.008726752503576537
14109384.0,GOOGLE,Pixel Fold,1699.0,"7.6""",48 MP,5G,Obsidian black,,14.0,14.0,2024-04-11,256.0,,0.004473219540906416
13899664.0,APPLE,iPhone 15,1049.0,"6.1""",48 MP,5G,Grün,,1.0,1.0,2024-04-11,512.0,,0.005815061963775023
9071661.0,APPLE,iPhone 14 Plus,999.0,"6.7""",12 MP,5G,Violett,,1.0,1.0,2024-04-11,512.0,,0.006706706706706707
13816793.0,APPLE,iPhone 14,629.0,"6.1""",12 MP,5G,Gelb,3.0,,,2024-04-11,128.0,100.0,0.00969793322734499
13900932.0,SONY,Xperia 10 V,419.95,"6.1""",48 MP,5G,Weiss,,1.0,1.0,2024-04-11,128.0,,0.014525538754613643
,DORO,6880,99.95,"2.8""",2 MP,,"Rot, Weiss",,14.0,14.0,2024-04-11,,,0.028014007003501748
13685802.0,SAMSUNG,Galaxy S23 Ultra,849.0,"6.8""",200 MP,5G,Lavender,3.0,1.0,1.0,2024-04-11,256.0,90.0,0.00800942285041225
,DORO,8100 +,185.0,"6.1""",13 MP,,"Schwarz, Pink",,14.0,14.0,2024-04-11,32.0,,0.03297297297297297
14025142.0,GOOGLE,Pixel 8,669.0,"6.2""",50 MP,5G,Hazel,,1.0,1.0,2024-04-11,256.0,,0.009267563527653214
13685784.0,SAMSUNG,Galaxy S23,629.0,"6.1""",50 MP,5G,Creme,,1.0,1.0,2024-04-11,128.0,,0.00969793322734499
13685782.0,SAMSUNG,Galaxy S23,629.0,"6.1""",50 MP,5G,Grün,,1.0,1.0,2024-04-11,128.0,,0.00969793322734499
,NOKIA,C32,131.1,"6.52""",50 MP,,"Charcoal, Schwarz",,14.0,14.0,2024-04-11,64.0,,0.04973302822273074
,DORO,6820,86.25,"2.8""",2 MP,,"Schwarz, Weiss",,14.0,14.0,2024-04-11,,,0.032463768115942024
13929429.0,NOTHING,Phone 2,649.95,"6.7""",50 MP,5G,Grau,,1.0,1.0,2024-04-11,512.0,,0.010308485268097545
14099352.0,MOTOROLA,Moto G14,159.95,"6.5""",50 MP,,Grau,,1.0,1.0,2024-04-11,128.0,,0.04063769928102532
13969231.0,INOI,A72,119.95,"6.5""",13 MP,,Violett,,1.0,1.0,2024-04-11,64.0,,0.054189245518966235
,DORO,Bundle 8200,283.0,"6.1""",13 MP,,Blau,,14.0,14.0,2024-04-11,128.0,,0.0215547703180212
14103184.0,SAMSUNG,Galaxy A35 5G,419.95,"6.6""",50 MP,5G,Awesome Lemon,,1.0,1.0,2024-04-11,256.0,,0.01571615668531968
,RUGGEAR,RG275,359.0,"4""",5 MP,,Schwarz,,14.0,14.0,2024-04-11,16.0,,0.011142061281337047
13816794.0,APPLE,iPhone 14,729.0,"6.1""",12 MP,5G,Gelb,,,,2024-04-11,256.0,,0.008367626886145405
14099353.0,MOTOROLA,Moto G84,299.95,"6.55""",50 MP,5G,Mitternachtsblau,,1.0,1.0,2024-04-11,256.0,,0.021836972828804802
14110476.0,ASUS,Zenfone 11 Ultra,799.95,"6.78""",50 MP,5G,Schwarz,,,,2024-04-11,256.0,,0.008475529720607538
,NOTHING,Phone 1,343.65,"6.5""",50 MP,5G,Schwarz,,14.0,14.0,2024-04-11,128.0,100.0,0.018914593336243273
,XIAOMI,Redmi Note 12 5G,208.65,"6.67""",48 MP,5G,Mystic blue,,14.0,14.0,2024-04-11,128.0,100.0,0.031967409537502996
14110206.0,TCL,40 NXTPAPER,199.95,"6.78""",50 MP,,Midnight Blue,,1.0,1.0,2024-04-11,256.0,,0.03390847711927982
,BEAFON,M6s plus,174.75,"6.26""",13 MP,,Schwarz,,14.0,14.0,2024-04-11,32.0,,0.03582260371959942
14110478.0,ASUS,Zenfone 11 Ultra,899.95,"6.78""",50 MP,5G,Schwarz,,,,2024-04-11,512.0,,0.007533751875104172
,SAMSUNG,Galaxy S23 Ultra Enterprise Edition,1314.0,"6.8""",200 MP,5G,Phantom Black,,14.0,14.0,2024-04-11,256.0,,0.005175038051750381
,SAMSUNG,Galaxy S24 Ultra Enterprise Edition,1279.95,"6.8""",200 MP,5G,Titan,,14.0,14.0,2024-04-11,12.0,,0.005312707527637798
,FAIRPHONE,4,516.65,"6.3""",48 MP,5G,Grau,,14.0,14.0,2024-04-11,256.0,100.0,0.01219394174005613
,SAMSUNG,Galaxy A34 5G,357.8,"6.6""",48 MP,5G,"Awesome Black, Awesome Graphite",,14.0,14.0,2024-04-11,128.0,,0.018446059250978197
14085216.0,ASUS,ROG Phone 8,1019.95,"6.78""",50 MP,5G,Phantom Black,,1.0,1.0,2024-04-11,256.0,,0.006647384675719398
9376424.0,ASUS,Zenfone 9,599.95,"5.9""",50 MP,5G,Moonlight White,,14.0,14.0,2024-04-11,128.0,,0.009834152846070506
12310215.0,GIGASET,GX6,539.0,"6.6""",50 MP,5G,Titan Grey,3.0,14.0,14.0,2024-04-11,128.0,90.0,0.012244897959183673
13975900.0,DORO,8200,309.95,"6.1""",16 MP,,Blau,,14.0,14.0,2024-04-11,64.0,,0.01968059364413615
,XIAOMI,Redmi Note 13,179.05,"6.67""",108 MP,,Midnight black,,14.0,14.0,2024-04-11,128.0,,0.03725216419994415
,GOOGLE,Pixel 7 Pro,834.9,"6.7""",50 MP,5G,"Grau, Grün",,49.0,49.0,2024-04-11,128.0,,0.008024913163253084
,APPLE,iPhone 12,700.15,"6.1""",12 MP,5G,Weiss,,14.0,14.0,2024-04-11,256.0,,0.008712418767406985
13929426.0,ASUS,Zenfone 10,779.95,"5.9""",50 MP,5G,Aurora Green,,1.0,1.0,2024-04-11,512.0,,0.007564587473555998
13929425.0,ASUS,Zenfone 10,779.95,"5.9""",50 MP,5G,Midnight black,,1.0,1.0,2024-04-11,512.0,,0.007564587473555998
,SAMSUNG,Galaxy S24 Enterprise Edition,773.1,"6.2""",50 MP,5G,Onyx Black,,14.0,14.0,2024-04-11,128.0,,0.008019661104643642
,FAIRPHONE,4,519.0,"6.3""",48 MP,5G,Grün,,14.0,14.0,2024-04-11,256.0,,0.012138728323699421
,XIAOMI,13 Lite,448.05,"6.55""",50 MP,5G,Schwarz,,14.0,14.0,2024-04-11,128.0,,0.014618904140162927
,NOKIA,G42,222.9,"6.56""",50 MP,5G,Pink,,14.0,14.0,2024-04-11,128.0,,0.029430237774786896
,DORO,780X,139.7,"2.8""",,,"Weiss, Schwarz",,14.0,14.0,2024-04-11,4.0,,0.020042949176807445
13928295.0,INOI,A63,99.9,"6.5""",13 MP,,Marine,,1.0,1.0,2024-04-11,32.0,,0.06506506506506506
,DORO,5860,81.5,"2.4""",2 MP,,"Weiss, Schwarz",,14.0,14.0,2024-04-11,,,0.029447852760736196
14067646.0,TCL,onetouch 4042S,59.95,"2.8""",2 MP,,Grau,,1.0,1.0,2024-04-11,0.128,,0.04670558798999166
,SAMSUNG,Galaxy S23 Enterprise Edition,951.4,"6.1""",50 MP,5G,Phantom Black,,14.0,14.0,2024-04-11,256.0,,0.0064116039520706325
,XIAOMI,13 Lite,448.05,"6.55""",50 MP,5G,Blau,,14.0,14.0,2024-04-11,128.0,,0.014618904140162927
9727875.0,NOKIA,X30,439.95,"6.43""",50 MP,5G,Cloudy Blue,,14.0,14.0,2024-04-11,256.0,100.0,0.014615297192862826
13685807.0,SAMSUNG,Galaxy A34 5G,319.95,"6.6""",48 MP,5G,Awesome Silver,6.0,1.0,1.0,2024-04-11,128.0,90.0,0.02062822315986873
,XIAOMI,Redmi Note 11,156.2,"6.43""",50 MP,,Twilight Blue,,14.0,14.0,2024-04-11,128.0,100.0,0.0411651728553137
986608.0,GIGASET,GS195 LS,129.0,"6.18""",13 MP,,Grau,,14.0,14.0,2024-04-11,32.0,,0.04790697674418604
,GOOGLE,Pixel 7 Pro,862.35,"6.7""",50 MP,5G,Weiss,,14.0,14.0,2024-04-11,128.0,,0.007769467153707891
14110477.0,ASUS,Zenfone 11 Ultra,799.95,"6.78""",50 MP,5G,Blau,,,,2024-04-11,256.0,,0.008475529720607538
,RUGGEAR,RG750,403.75,"4""",13 MP,,Schwarz,,49.0,49.0,2024-04-11,64.0,,0.009907120743034056
